Date,year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_w2,cos_w2,sin_m1,cos_m1,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,tet_days_diff,tet_in_7,tet_in_14,tet_before_7,tet_after_7,tet_on,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,Revenue,COGS
2019-09-19,2019,9,19,3,262,3,0,11,18,30,0,0,0,0,0,0,-104,-0.2847364818617385,0,1,0,-0.978988873740932,-0.2039136706831147,0.3992584296048835,-0.9168384298170764,0.8161603698771169,0.5778254499778006,-0.7321109433803463,0.6811854127788846,-0.5175855102531869,-0.8556314858488718,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.587785252292473,-0.8090169943749475,0.9510565162951536,0.3090169943749477,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,20.0,12.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2750834.47,2383301.79
2019-09-20,2019,9,20,4,263,3,0,10,19,30,0,0,0,0,0,0,-103,-0.2819986310746064,0,1,0,-0.9823516608469236,-0.1870433490699165,0.3674846892184069,-0.9300295711374188,0.844880526840267,0.5349550405091186,-0.683543255826725,0.7299100063801018,-0.5891760872322934,-0.8080046647350775,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.743144825477394,-0.6691306063588585,0.9945218953682734,-0.1045284632676528,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,21.0,11.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1849923.37,1616131.82
2019-09-21,2019,9,21,5,264,3,1,9,20,30,0,0,0,0,0,0,-102,-0.2792607802874743,0,1,0,-0.9854237542919524,-0.1701176783204905,0.3352760024840169,-0.9421199510456922,0.87135100401364,0.490660195863106,-0.6317404220940748,0.775180004316675,-0.6564105761979343,-0.7544038410927505,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.8660254037844385,-0.5000000000000004,0.8660254037844392,-0.4999999999999992,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,22.0,10.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3723308.64,3312576.87
2019-09-22,2019,9,22,6,265,3,1,8,21,30,0,0,0,0,0,0,-101,-0.2765229295003422,0,1,0,-0.9882042449941422,-0.15314166701312,0.3026704908556892,-0.9530952596488852,0.8955013179435027,0.4450588607829864,-0.5769476201403175,0.8167811479303523,-0.7187918772884238,-0.6952253139408716,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.9510565162951536,-0.3090169943749475,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,23.0,9.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3164897.45,2715456.74
2019-09-23,2019,9,23,0,266,3,0,7,22,30,0,0,0,0,0,0,-100,-0.2737850787132101,0,1,0,-0.9906923101615608,-0.136120338622667,0.2697067454601279,-0.962942506826501,0.9172671631198608,0.3982724588294333,-0.519424179162785,0.8545165429066116,-0.7758587728069825,-0.6309066211876708,0.0,1.0,0.0,1.0,-0.9945218953682732,-0.1045284632676542,0.2079116908177608,-0.9781476007338054,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,24.0,8.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3099449.09,2787237.94
2019-09-24,2019,9,24,1,267,3,0,6,23,30,0,0,0,0,0,0,-99,-0.271047227926078,0,1,0,-0.9928872135356962,-0.1190587300340498,0.2364237814212129,-0.9716500376053584,0.936590583203981,0.3504255690637122,-0.4594423522174453,0.888207591156989,-0.8271893372462485,-0.561923304683221,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.9945218953682734,0.1045284632676529,-0.2079116908177584,-0.9781476007338058,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,25.0,7.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2947408.34,2515101.0
2019-09-25,2019,9,25,2,268,3,0,5,24,30,0,0,0,0,0,0,-98,-0.2683093771389459,0,1,0,-0.994788305609327,-0.1019618900517457,0.2028609916826013,-0.9792075459541514,0.9534201253498682,0.3016455943285788,-0.3972860276706911,0.9176948361071032,-0.8724040568049598,-0.488785394288995,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.9510565162951536,0.3090169943749472,-0.5877852522924728,-0.8090169943749477,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,26.0,6.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2898334.29,2483117.25
2019-09-26,2019,9,26,3,269,3,0,4,25,30,0,0,0,0,0,0,-97,-0.2655715263518138,0,1,0,-0.9963950238187232,-0.0848348779057653,0.1690581003831471,-0.9856060869814276,0.9677109772087532,0.2520624220102626,-0.3332493855822941,0.9428387173896836,-0.9111686353326612,-0.4120336369594302,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,27.0,5.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2908501.91,2610054.46
2019-09-27,2019,9,27,4,270,3,0,3,26,30,0,0,0,0,0,0,-96,-0.2628336755646817,0,1,0,-0.9977068927101168,-0.0676827617545516,0.1350551158403456,-0.9908380875225532,0.979425086251806,0.2018080781848007,-0.2676355053787699,0.9635202313707016,-0.943196465956587,-0.3322354987159029,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.743144825477394,0.6691306063588585,-0.9945218953682734,-0.1045284632676527,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,28.0,4.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3950186.78,3564014.93
2019-09-28,2019,9,28,5,271,3,1,2,27,30,0,0,0,0,1,0,-95,-0.2600958247775496,0,1,0,-0.9987235240803972,-0.0505106171852228,0.1008922831974033,-0.9948973551031356,0.9885312610933432,0.1510163760696324,-0.2007549314068262,0.97964149438243,-0.968250750116672,-0.2499809690726519,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.5877852522924734,0.8090169943749473,-0.9510565162951538,0.309016994374947,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,29.0,3.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3814692.18,3453282.93
2019-09-29,2019,9,29,6,272,3,1,1,28,30,0,0,1,0,1,0,-94,-0.2573579739904175,0,1,0,-0.9994446170919858,-0.0333235257116313,0.0666100367900326,-0.9977790852682924,0.9950052545447352,0.0998225597165632,-0.1329242031560922,0.991126205997661,-0.9861462483415948,-0.1658781989346326,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.4067366430758001,0.913545457642601,-0.7431448254773941,0.6691306063588583,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,30.0,2.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,4292493.62,3763429.08
2019-09-30,2019,9,30,0,273,3,0,0,29,30,1,0,1,0,1,0,-93,-0.2546201232032854,0,1,0,-0.9998699583618592,-0.0161265732706577,0.0322489522893041,-0.9994798672690922,0.9988298281778684,0.0483629438947832,-0.0644643571073619,0.9979200101524844,-0.9967506498213928,-0.0805490042187442,0.0,1.0,0.0,1.0,-0.2079116908177589,0.9781476007338056,-0.4067366430757995,0.9135454576426012,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,31.0,1.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,4319120.35,3566624.12
2019-10-01,2019,10,1,1,274,4,0,30,0,31,0,1,0,1,0,1,-92,-0.2518822724161533,0,1,0,-0.9999994220246924,0.0010751512827982,-0.0021503013227746,-0.9999976880994382,0.9999947982262414,-0.0032254488771071,0.0043005927029836,0.9999907524084426,-0.9999855506507186,0.0053757315575802,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,32.0,0.0,10.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,3461580.0,2846842.32
2019-10-02,2019,10,2,2,275,4,0,29,1,31,0,0,0,1,0,1,-91,-0.2491444216290212,0,1,0,-0.999832969770105,0.0182765576816912,-0.0365470098881199,-0.9993319348786156,0.998497062701478,-0.0548052531836232,0.0730451882110455,0.9973286321364754,-0.99582703351006,0.0912607217293069,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.20129852008866,0.9795299412524944,0.3943558551133185,0.9189578116202306,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1385364.76,1073130.28
2019-10-03,2019,10,3,3,276,4,0,28,2,31,0,0,0,0,0,1,-90,-0.2464065708418891,0,1,0,-0.9993706508539968,0.0354725557531255,-0.0709004622609115,-0.9974833955766828,0.994340609653052,-0.1062391264779464,0.141444067687941,0.989946248902378,-0.9843058444990328,0.1764709734915224,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.3943558551133185,0.9189578116202306,0.72479278722912,0.6889669190756866,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1326788.68,1033086.86
2019-10-04,2019,10,4,4,277,4,0,27,3,31,0,0,0,0,0,0,-89,-0.243668720054757,0,1,0,-0.9986126020839734,0.052658056924614,-0.1051699984923495,-0.9944542580818482,0.9875365065492302,-0.1573901147866097,0.2091735056463571,0.9778785428342384,-0.9655071658143364,0.2603764827344576,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.5712682150947923,0.8207634412072763,0.9377521321470804,0.3473052528448203,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1866207.62,1478185.6
2019-10-05,2019,10,5,5,278,4,1,26,4,31,0,0,0,0,0,0,-88,-0.2409308692676249,0,1,0,-0.9975590477788612,0.0698279757298708,-0.1393150579548309,-0.9902481076109372,0.9781028708075103,-0.208122017379485,0.2759129450029586,0.9611826292540844,-0.9395699859530628,0.3423568919945404,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.72479278722912,0.6889669190756866,0.9987165071710528,-0.0506491688387126,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1911023.55,1500730.35
2019-10-06,2019,10,6,6,279,4,1,25,5,31,0,0,0,0,0,0,-87,-0.2381930184804928,0,1,0,-0.9962102997023295,0.0869772313136861,-0.1732952273485721,-0.9848699224660112,0.9660648215530208,-0.2582997494341219,0.341346514245036,0.9399375283564134,-0.9066860720977996,0.4218060770826606,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.8486442574947509,0.5289640103269624,0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2387439.44,1819262.68
2019-10-07,2019,10,7,0,280,4,0,24,6,31,0,0,0,0,0,0,-86,-0.2354551676933607,0,1,0,-0.9945667569706336,0.1041007489354256,-0.2070702885338407,-0.9783260681421668,0.951454412733338,-0.3077897017287277,0.4051645224207529,0.914243791213024,-0.8670985522812102,0.4981366284784018,0.0,1.0,0.0,1.0,0.9377521321470804,0.3473052528448203,0.6513724827222223,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1999285.69,1511800.84
2019-10-08,2019,10,8,1,281,4,0,23,7,31,0,0,0,0,0,0,-85,-0.2327173169062286,0,1,0,-0.9926289059345096,0.121193461470736,-0.2406002661322256,-0.9706242897934824,0.9343105477678194,-0.3564600964060315,0.4670649248774287,0.8842230238742045,-0.8211001178128883,0.5707841943569049,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.9884683243281114,0.1514277775045767,0.299363122973358,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1470915.7,1203719.05
2019-10-09,2019,10,9,2,282,4,0,22,8,31,0,0,0,0,0,0,-84,-0.2299794661190965,0,1,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660336,0.9146788759587118,-0.4041813378607521,0.5267547528105533,0.8500173118187022,-0.769030859258918,0.6392116531380589,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.9987165071710528,-0.0506491688387126,-0.101168321987432,-0.9948693233918952,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1397689.65,1162543.67
2019-10-10,2019,10,10,3,283,4,0,21,9,31,0,0,0,0,0,0,-83,-0.2272416153319644,0,1,0,-0.9878726596350428,0.1552662498599956,-0.3067665664015059,-0.9517847833088268,0.8926116709398654,-0.4508263578163342,0.5839514998577005,0.8117885474764609,-0.711275751973816,0.7029130847082607,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,0.9680771188662044,-0.2506525322587204,-0.4853019625310808,-0.8743466161445822,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1458507.56,1177103.47
2019-10-11,2019,10,11,4,284,4,0,20,10,31,0,0,0,0,0,0,-82,-0.2245037645448323,0,1,0,-0.9850556718215012,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0.868167691486717,-0.4962709536721089,0.6383844591746649,0.7697176640069205,-0.6482618097757141,0.761417510953298,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,0.8978045395707416,-0.4403941515576344,-0.7907757369376986,-0.6121059825476627,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2040409.76,1602691.87
2019-10-12,2019,10,12,5,285,4,1,19,11,31,0,0,0,0,0,0,-81,-0.2217659137577002,0,1,0,-0.981947190186646,0.1891552687200409,-0.3714809692572883,-0.9284405686308982,0.8414120250581583,-0.5403941192199719,0.689796004665588,0.7240037789593312,-0.580454927809101,0.8142923779467245,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,0.7907757369376989,-0.6121059825476626,-0.968077118866204,-0.2506525322587213,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1557560.26,1243446.67
2019-10-13,2019,10,13,6,286,4,1,18,12,31,0,0,0,0,0,0,-80,-0.2190280629705681,0,1,0,-0.9785481345802032,0.2060183203251708,-0.4031976860870853,-0.9151129033807908,0.8124159144868894,-0.5830783668499725,0.7379428103031386,0.6748632518680404,-0.5083564379375104,0.8611467540480462,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,0.6513724827222223,-0.758758122692791,-0.9884683243281114,0.1514277775045766,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2002257.12,1582043.04
2019-10-14,2019,10,14,0,287,4,0,17,13,31,0,0,0,0,0,0,-79,-0.216290212183436,0,1,0,-0.9748595108374124,0.2228204077947995,-0.4344371874948622,-0.9007021317403184,0.7812565682797504,-0.6242100403868457,0.7825970017677816,0.6225286602431078,-0.4324994021339781,0.9016342202654865,0.0,1.0,0.0,1.0,0.485301962531081,-0.8743466161445821,-0.8486442574947509,0.5289640103269624,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1775994.7,1462978.37
2019-10-15,2019,10,15,1,288,4,0,16,14,31,0,0,0,0,0,0,-78,-0.2135523613963039,0,1,0,-0.9708824104813836,0.239556559120927,-0.4651624991319035,-0.8852253099642835,0.748016955033124,-0.6636796177245262,0.8235472349556001,0.5672476988027237,-0.3534446712740881,0.9354554315134164,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,0.299363122973358,-0.9541392564000488,-0.5712682150947924,0.8207634412072763,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2018887.59,1548517.17
2019-10-16,2019,10,16,2,289,4,0,15,15,31,0,0,0,0,0,0,-77,-0.2108145106091718,0,1,0,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596848,0.712785582510848,-0.7013820024527797,0.860599696250118,0.5092820071573357,-0.2717767384711374,0.962360329827654,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,0.1011683219874327,-0.994869323391895,-0.2012985200886611,0.9795299412524944,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1464108.41,1141541.16
2019-10-17,2019,10,17,3,290,4,0,14,16,31,0,0,0,0,0,0,-76,-0.2080766598220397,0,1,0,-0.9620675724981452,0.2728112643340191,-0.5249257416559593,-0.8511480281049478,0.675656261972874,-0.7372168036994565,0.893579019823994,0.4489059314938822,-0.1880994176118006,0.9821499931752286,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.101168321987432,-0.9948693233918952,0.2012985200886598,0.9795299412524946,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1372058.65,1046890.17
2019-10-18,2019,10,18,4,291,4,0,13,17,31,0,0,0,0,0,0,-75,-0.2053388090349076,0,1,0,-0.957232443323312,0.2893199776186952,-0.5538929381563792,-0.8325879011014353,0.6367278583821974,-0.7710886034432233,0.9223291176290538,0.386405226120987,-0.1030313790431831,0.994678106189364,-0.433883739117558,-0.9009688679024191,0.7818314824680296,0.6234898018587337,-0.2993631229733582,-0.9541392564000488,0.5712682150947928,0.8207634412072761,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1653633.26,1278811.6
2019-10-19,2019,10,19,5,292,4,1,12,18,31,0,0,0,0,0,0,-74,-0.2026009582477755,0,1,0,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421,0.5961040271552042,-0.8029072105849764,0.9467139181463858,0.3220757010206113,-0.017201575418259,0.9998520419557736,-0.9749279121818236,-0.2225209339563146,0.4338837391175584,-0.9009688679024188,-0.4853019625310808,-0.8743466161445822,0.8486442574947507,0.5289640103269628,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2811323.63,2269521.38
2019-10-20,2019,10,20,6,293,4,1,11,19,31,0,0,0,0,0,0,-73,-0.1998631074606434,0,1,0,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648,0.5538929381563814,-0.8325879011014339,0.9666180104000964,0.2562218218071189,0.0687554084811395,0.9976335468520452,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563148,-0.651372482722222,-0.7587581226927911,0.9884683243281112,0.1514277775045771,0,0,0,0,0,1,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2844841.01,2392660.05
2019-10-21,2019,10,21,0,294,4,0,10,20,31,0,0,0,0,0,0,-72,-0.1971252566735113,0,1,0,-0.9410336347451196,0.3383130181923076,-0.636727858382198,-0.7710886034432227,0.5102069876723101,-0.8600516436414427,0.9819471901866464,0.1891552687200393,0.1542040475626882,0.9880390233767512,0.0,1.0,0.0,1.0,-0.7907757369376986,-0.6121059825476627,0.9680771188662042,-0.2506525322587208,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2711153.32,2148763.37
2019-10-22,2019,10,22,1,295,4,0,9,21,31,0,0,0,0,0,0,-71,-0.1943874058863792,0,1,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568,0.4651624991319044,-0.8852253099642831,0.9926289059345094,0.1211934614707369,0.238512575194074,0.971139408877166,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.2225209339563143,-0.8978045395707417,-0.4403941515576342,0.7907757369376984,-0.612105982547663,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2214683.33,1838977.01
2019-10-23,2019,10,23,2,296,4,0,8,22,31,0,0,0,0,0,0,-70,-0.191649555099247,0,1,0,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638,0.4188794133697436,-0.9080418696596648,0.9986126020839734,0.0526580569246132,0.3210576541852674,0.9470596510722296,0.9749279121818236,-0.2225209339563143,-0.433883739117558,-0.9009688679024191,-0.968077118866204,-0.2506525322587213,0.4853019625310824,-0.8743466161445813,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,1759141.45,1358481.77
2019-10-24,2019,10,24,3,297,4,0,7,23,31,0,0,0,0,0,0,-69,-0.188911704312115,0,1,0,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,0.3714809692572892,-0.928440568630898,0.9998699583618592,-0.0161265732706558,0.4012289854475028,0.9159777842484867,0.4338837391175582,-0.900968867902419,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.0506491688387135,0.1011683219874338,-0.9948693233918948,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,0,-1.0,-1.0,0.0,1,2022900.04,1666320.71
